ProdCodeId	dmdid	Term.from.EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
13417441000033118	37847011000001107	Cimzia 200mg/1ml solution for injection in a dose-dispenser cartridge (UCB Pharma Ltd)	Cimzia 200mg/1ml solution for injection in a dose-dispenser cartridge	Solution for injection	Subcutaneous	Certolizumab pegol	200.000mg/1.000ml	NA	NA
13417341000033112	37854811000001107	Certolizumab pegol 200mg/1ml solution for injection cartridges	Certolizumab pegol 200mg/1ml solution for injection cartridges	Solution for injection	Subcutaneous	Certolizumab pegol	200.000mg/1.000ml	NA	NA
13317641000033114	37939711000001107	Dailiport 0.5mg modified-release capsules (Sandoz Ltd)	Dailiport 0.5mg modified-release capsules	Modified-release capsule	Oral	Tacrolimus monohydrate	500.000microgram	NA	NA
13317741000033117	37939911000001109	Dailiport 1mg modified-release capsules (Sandoz Ltd)	Dailiport 1mg modified-release capsules	Modified-release capsule	Oral	Tacrolimus monohydrate	1.000mg	NA	NA
13317941000033119	37940211000001108	Dailiport 3mg modified-release capsules (Sandoz Ltd)	Dailiport 3mg modified-release capsules	Modified-release capsule	Oral	Tacrolimus monohydrate	3.000mg	NA	NA
13318041000033116	37940411000001107	Dailiport 5mg modified-release capsules (Sandoz Ltd)	Dailiport 5mg modified-release capsules	Modified-release capsule	Oral	Tacrolimus monohydrate	5.000mg	NA	NA
13317841000033110	37941011000001107	Dailiport 2mg modified-release capsules (Sandoz Ltd)	Dailiport 2mg modified-release capsules	Modified-release capsule	Oral	Tacrolimus monohydrate	2.000mg	NA	NA
13317541000033113	37949111000001107	Tacrolimus 2mg modified-release capsules	Tacrolimus 2mg modified-release capsules	Modified-release capsule	Oral	Tacrolimus monohydrate	2.000mg	NA	NA
13581941000033112	37992311000001105	Zykadia 150mg tablets (Novartis Pharmaceuticals UK Ltd)	Zykadia 150mg tablets	Tablet	Oral	Ceritinib	150.000mg	NA	NA
13443941000033113	38004511000001106	Remsima 120mg/1ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd)	Remsima 120mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Infliximab	120.000mg/1.000ml	NA	NA
13443841000033117	38004811000001109	Remsima 120mg/1ml solution for injection pre-filled pens (Celltrion Healthcare UK Ltd)	Remsima 120mg/1ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Infliximab	120.000mg/1.000ml	NA	NA
13581841000033116	38007711000001108	Ceritinib 150mg tablets	Ceritinib 150mg tablets	Tablet	Oral	Ceritinib	150.000mg	NA	NA
1177141000033112	3801811000001105	Ridaura Tiltab 3mg tablets (Astellas Pharma Ltd)	Ridaura Tiltab 3mg tablets	Tablet	Oral	Auranofin	3.000mg	NA	NA
825641000033117	3813911000001102	Leukeran 2mg tablets (Aspen Pharma Trading Ltd)	Leukeran 2mg tablets	Tablet	Oral	Chlorambucil	2.000mg	8010100	NA
13443641000033118	38196011000001104	Infliximab 120mg/1ml solution for injection pre-filled disposable devices	Infliximab 120mg/1ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Infliximab	120.000mg/1.000ml	NA	NA
13443741000033110	38196111000001103	Infliximab 120mg/1ml solution for injection pre-filled syringes	Infliximab 120mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Infliximab	120.000mg/1.000ml	NA	NA
13510441000033113	38289211000001104	Entyvio 108mg/0.68ml solution for injection pre-filled syringes (Takeda UK Ltd)	Entyvio 108mg/0.68ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Vedolizumab	158.820mg/1.000ml	NA	NA
13510541000033114	38289811000001103	Entyvio 108mg/0.68ml solution for injection pre-filled pens (Takeda UK Ltd)	Entyvio 108mg/0.68ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Vedolizumab	158.820mg/1.000ml	NA	NA
1145041000033118	3832911000001101	Puri-Nethol 50mg tablets (Aspen Pharma Trading Ltd)	Puri-Nethol 50mg tablets	Tablet	Oral	Mercaptopurine	50.000mg	8010300	NA
13510341000033119	38362011000001109	Vedolizumab 108mg/0.68ml solution for injection pre-filled disposable devices	Vedolizumab 108mg/0.68ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Vedolizumab	158.820mg/1.000ml	NA	NA
13510241000033112	38362211000001104	Vedolizumab 108mg/0.68ml solution for injection pre-filled syringes	Vedolizumab 108mg/0.68ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Vedolizumab	158.820mg/1.000ml	NA	NA
13480141000033112	38364311000001100	Idacio 40mg/0.8ml solution for injection pre-filled syringes (Fresenius Kabi Ltd)	Idacio 40mg/0.8ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Adalimumab	50.000mg/1.000ml	NA	NA
13479441000033116	38366311000001106	Idacio 40mg/0.8ml solution for injection vials (Fresenius Kabi Ltd)	Idacio 40mg/0.8ml solution for injection vials	Solution for injection	Subcutaneous	Adalimumab	50.000mg/1.000ml	NA	NA
13479841000033118	38367611000001104	Idacio 40mg/0.8ml solution for injection pre-filled pens (Fresenius Kabi Ltd)	Idacio 40mg/0.8ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Adalimumab	50.000mg/1.000ml	NA	NA
13605541000033114	38484211000001104	Zirabev 100mg/4ml solution for infusion vials (Pfizer Ltd)	Zirabev 100mg/4ml solution for infusion vials	Solution for infusion	Intravenous	Bevacizumab	25.000mg/1.000ml	NA	NA
13605641000033110	38485411000001104	Zirabev 400mg/16ml solution for infusion vials (Pfizer Ltd)	Zirabev 400mg/16ml solution for infusion vials	Solution for infusion	Intravenous	Bevacizumab	25.000mg/1.000ml	NA	NA
13578141000033114	38588911000001105	Ruxience 500mg/50ml concentrate for solution for infusion vials (Pfizer Ltd)	Ruxience 500mg/50ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Rituximab	10.000mg/1.000ml	NA	NA
13578341000033112	38696611000001107	Mitomycin 40mg powder for solution for injection vials	Mitomycin 40mg powder for solution for injection vials	Powder for solution for injection	Intravenous	Mitomycin	40.000mg	NA	NA
947341000033112	3929011000001103	Myleran 2mg tablets (Aspen Pharma Trading Ltd)	Myleran 2mg tablets	Tablet	Oral	Busulfan	2.000mg	8010100	NA
2740241000033112	395278001	Sirolimus 1mg tablets	Sirolimus 1mg tablets	Tablet	Oral	Sirolimus	1.000mg	8020200	NA
540541000033112	3965111000001108	Estracyt 140mg capsules (Pfizer Ltd)	Estracyt 140mg capsules	Capsule	Oral	Estramustine sodium phosphate	140.000mg	8010100	NA
10217041000033110	400565002	Cyclophosphamide 2g powder for solution for injection vials	Cyclophosphamide 2g powder for solution for injection vials	Powder for solution for injection	Intravenous	Cyclophosphamide monohydrate	2.000gram	NA	NA
1916141000033115	400687000	Infliximab 100mg powder for solution for infusion vials	Infliximab 100mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Infliximab	100.000mg	10010300	NA
38541000033110	4038811000001107	Alkeran 2mg tablets (Aspen Pharma Trading Ltd)	Alkeran 2mg tablets	Tablet	Oral	Melphalan	2.000mg	8010100	NA
1899041000033116	404111000001101	Arava 100mg tablets (Sanofi)	Arava 100mg tablets	Tablet	Oral	Leflunomide	100.000mg	10010300	NA
5264641000033115	407101003	Gefitinib 250mg tablets	Gefitinib 250mg tablets	Tablet	Oral/ Gastroenteral	Gefitinib	250.000mg	8010500	NA
2660841000033114	407797002	Imatinib 100mg capsules	Imatinib 100mg capsules	Capsule	Oral	Imatinib mesilate	100.000mg	NA	NA
2907141000033116	408155001	Sirolimus 2mg tablets	Sirolimus 2mg tablets	Tablet	Oral	Sirolimus	2.000mg	8020200	NA
2287841000033110	4091011000001100	Rapamune 1mg/ml oral solution (Pfizer Ltd)	Rapamune 1mg/ml oral solution	Oral solution	Oral	Sirolimus	1.000mg/1.000ml	8020200	NA
2740341000033119	4091411000001109	Rapamune 1mg tablets (Pfizer Ltd)	Rapamune 1mg tablets	Tablet	Oral	Sirolimus	1.000mg	8020200	NA
3050541000033119	410950003	Imatinib 400mg tablets	Imatinib 400mg tablets	Tablet	Oral	Imatinib mesilate	400.000mg	8010500	NA
3347941000033110	414124007	Erlotinib 100mg tablets	Erlotinib 100mg tablets	Tablet	Oral	Erlotinib hydrochloride	100.000mg	8010500	NA
3348041000033113	414125008	Erlotinib 150mg tablets	Erlotinib 150mg tablets	Tablet	Oral	Erlotinib hydrochloride	150.000mg	8010500	NA
4161641000033112	414126009	Erlotinib 25mg tablets	Erlotinib 25mg tablets	Tablet	Oral	Erlotinib hydrochloride	25.000mg	NA	NA
3177241000033114	414461007	Imatinib 100mg tablets	Imatinib 100mg tablets	Tablet	Oral	Imatinib mesilate	100.000mg	8010500	NA
12039041000033111	414462000	Imatinib 400mg capsules	Imatinib 400mg capsules	Capsule	Oral	Imatinib mesilate	400.000mg	NA	NA
2147141000033112	4156611000001102	Enbrel 25mg powder and solvent for solution for injection vials (Pfizer Ltd)	Enbrel 25mg powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Subcutaneous	Etanercept	25.000mg	10010300	NA
818041000033111	4200711000001102	Lanvis 40mg tablets (Aspen Pharma Trading Ltd)	Lanvis 40mg tablets	Tablet	Oral	Tioguanine	40.000mg	8010300	NA
3949841000033118	420637003	Sunitinib 25mg capsules	Sunitinib 25mg capsules	Capsule	Oral	Sunitinib malate	25.000mg	8010500	NA
3949741000033111	420897004	Sunitinib 12.5mg capsules	Sunitinib 12.5mg capsules	Capsule	Oral	Sunitinib malate	12.500mg	8010500	NA
4187641000033118	420966002	Lenalidomide 10mg capsules	Lenalidomide 10mg capsules	Capsule	Oral	Lenalidomide	10.000mg	8020400	NA
3943941000033112	420994005	Sorafenib 200mg tablets	Sorafenib 200mg tablets	Tablet	Oral	Sorafenib tosylate	200.000mg	8010500	NA
3949941000033114	421398007	Sunitinib 50mg capsules	Sunitinib 50mg capsules	Capsule	Oral	Sunitinib malate	50.000mg	8010500	NA
4187541000033119	422330004	Lenalidomide 5mg capsules	Lenalidomide 5mg capsules	Capsule	Oral	Lenalidomide	5.000mg	8020400	NA
3994241000033113	424058002	Dasatinib 20mg tablets	Dasatinib 20mg tablets	Tablet	Oral	Dasatinib monohydrate	20.000mg	8010500	NA
3994341000033115	424254006	Dasatinib 50mg tablets	Dasatinib 50mg tablets	Tablet	Oral	Dasatinib monohydrate	50.000mg	8010500	NA
3994441000033114	425166003	Dasatinib 70mg tablets	Dasatinib 70mg tablets	Tablet	Oral	Dasatinib monohydrate	70.000mg	8010500	NA
4522841000033118	426269005	Lapatinib 250mg tablets	Lapatinib 250mg tablets	Tablet	Oral	Lapatinib ditosylate monohydrate	250.000mg	8010500	NA
4608241000033117	427960006	Topotecan 1mg capsules	Topotecan 1mg capsules	Capsule	Oral	Topotecan hydrochloride	1.000mg	8010500	NA
4507541000033111	427962003	Nilotinib 200mg capsules	Nilotinib 200mg capsules	Capsule	Oral	Nilotinib hydrochloride monohydrate	200.000mg	8010500	NA
4608141000033112	428403002	Topotecan 250microgram capsules	Topotecan 250microgram capsules	Capsule	Oral	Topotecan hydrochloride	250.000microgram	8010500	NA
2717141000033114	4329311000001108	Targretin 75mg capsules (Eisai Ltd)	Targretin 75mg capsules	Capsule	Oral	Bexarotene	75.000mg	8010500	NA
2660941000033118	4332011000001100	Glivec 100mg capsules (Novartis Pharmaceuticals UK Ltd)	Glivec 100mg capsules	Capsule	Oral	Imatinib mesilate	100.000mg	NA	NA
1779941000033113	4346311000001104	CellCept 500mg powder for solution for infusion vials (Roche Products Ltd)	CellCept 500mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Mycophenolate mofetil hydrochloride	500.000mg	8020100	NA
2258241000033116	4355111000001105	Fludara 10mg tablets (Sanofi)	Fludara 10mg tablets	Tablet	Oral	Fludarabine phosphate	10.000mg	8010300	NA
1118141000033116	4391311000001103	Prograf 5mg/1ml solution for infusion ampoules (Astellas Pharma Ltd)	Prograf 5mg/1ml solution for infusion ampoules	Solution for infusion	Intravenous	Tacrolimus	5.000mg/1.000ml	8020200	NA
1916241000033110	4398011000001107	Remicade 100mg powder for concentrate for solution for infusion vials (Merck Sharp & Dohme Ltd)	Remicade 100mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Infliximab	100.000mg	10010300	NA
5292541000033110	441726005	Everolimus 5mg tablets	Everolimus 5mg tablets	Tablet	Oral	Everolimus	5.000mg	8010500	NA
5292641000033111	441953000	Everolimus 10mg tablets	Everolimus 10mg tablets	Tablet	Oral	Everolimus	10.000mg	8010500	NA
1904941000033113	4420211000001101	Temodal 20mg capsules (Merck Sharp & Dohme Ltd)	Temodal 20mg capsules	Capsule	Oral	Temozolomide	20.000mg	8010500	NA
1905041000033113	4420511000001103	Temodal 100mg capsules (Merck Sharp & Dohme Ltd)	Temodal 100mg capsules	Capsule	Oral	Temozolomide	100.000mg	8010500	NA
1905141000033112	4420811000001100	Temodal 250mg capsules (Merck Sharp & Dohme Ltd)	Temodal 250mg capsules	Capsule	Oral	Temozolomide	250.000mg	8010500	NA
1506441000033117	4430311000001107	Vepesid 50mg capsules (Cheplapharm Arzneimittel GmbH)	Vepesid 50mg capsules	Capsule	Oral	Etoposide	50.000mg	8010400	NA
1506341000033111	4430611000001102	Vepesid 100mg capsules (Cheplapharm Arzneimittel GmbH)	Vepesid 100mg capsules	Capsule	Oral	Etoposide	100.000mg	8010400	NA
4061141000033114	4430911000001108	Vepesid 100mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	Vepesid 100mg/5ml solution for infusion vials	Solution for infusion	Intravenous	Etoposide	20.000mg/1.000ml	NA	NA
5832141000033118	443785004	Pazopanib 200mg tablets	Pazopanib 200mg tablets	Tablet	Oral	Pazopanib hydrochloride	200.000mg	8010500	NA
5832241000033113	443997005	Pazopanib 400mg tablets	Pazopanib 400mg tablets	Tablet	Oral	Pazopanib hydrochloride	400.000mg	8010500	NA
2271041000033115	4445211000001107	Xeloda 150mg tablets (Roche Products Ltd)	Xeloda 150mg tablets	Tablet	Oral	Capecitabine	150.000mg	8010300	NA
2271141000033116	4445511000001105	Xeloda 500mg tablets (Roche Products Ltd)	Xeloda 500mg tablets	Tablet	Oral	Capecitabine	500.000mg	8010300	NA
2274441000033110	4453011000001100	Uftoral capsules (Merck Serono Ltd)	Uftoral capsules	Capsule	Oral	Tegafur/ Uracil	100.000mg + 224.000mg	NA	NA
1547941000033119	4454611000001105	Zavedos 5mg capsules (Pfizer Ltd)	Zavedos 5mg capsules	Capsule	Oral	Idarubicin hydrochloride	5.000mg	8010200	NA
1547741000033117	4455011000001104	Zavedos 10mg capsules (Pfizer Ltd)	Zavedos 10mg capsules	Capsule	Oral	Idarubicin hydrochloride	10.000mg	8010200	NA
1547841000033110	4455411000001108	Zavedos 25mg capsules (Pfizer Ltd)	Zavedos 25mg capsules	Capsule	Oral	Idarubicin hydrochloride	25.000mg	8010200	NA
1548841000033111	4455911000001100	Zavedos 5mg powder for solution for injection vials (Pfizer Ltd)	Zavedos 5mg powder for solution for injection vials	Powder for solution for injection	Intravenous	Idarubicin hydrochloride	5.000mg	8010200	NA
1548941000033115	4456211000001103	Zavedos 10mg powder for solution for injection vials (Pfizer Ltd)	Zavedos 10mg powder for solution for injection vials	Powder for solution for injection	Intravenous	Idarubicin hydrochloride	10.000mg	8010200	NA
10334241000033111	446482007	Everolimus 500microgram tablets	Everolimus 500microgram tablets	Tablet	Oral	Everolimus	500.000microgram	8010500	NA
10334541000033113	446483002	Everolimus 750microgram tablets	Everolimus 750microgram tablets	Tablet	Oral	Everolimus	750.000microgram	8010500	NA
2156941000033110	4466011000001103	Onkotrone 20mg/10ml solution for infusion vials (Baxter Healthcare Ltd)	Onkotrone 20mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Mitoxantrone hydrochloride	2.000mg/1.000ml	8010200	NA
2157041000033111	4467411000001109	Onkotrone 25mg/12.5ml solution for infusion vials (Baxter Healthcare Ltd)	Onkotrone 25mg/12.5ml solution for infusion vials	Solution for infusion	Intravenous	Mitoxantrone hydrochloride	2.000mg/1.000ml	8010200	NA
10334441000033112	447132004	Everolimus 250microgram tablets	Everolimus 250microgram tablets	Tablet	Oral	Everolimus	250.000microgram	8010500	NA
2157141000033110	4474711000001103	Onkotrone 30mg/15ml solution for infusion vials (ASTA Medica Ltd)	Onkotrone 30mg/15ml solution for infusion vials	Solution for infusion	Intravenous	Mitoxantrone hydrochloride	2.000mg/1.000ml	8010200	NA
3097141000033115	4483411000001100	Mitoxantrone 20mg/10ml solution for infusion vials	Mitoxantrone 20mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Mitoxantrone hydrochloride	2.000mg/1.000ml	8010200	NA
3097241000033110	4483511000001101	Mitoxantrone 25mg/12.5ml solution for infusion vials	Mitoxantrone 25mg/12.5ml solution for infusion vials	Solution for infusion	Intravenous	Mitoxantrone hydrochloride	2.000mg/1.000ml	8010200	NA
3097341000033117	4483611000001102	Mitoxantrone 30mg/15ml solution for infusion vials	Mitoxantrone 30mg/15ml solution for infusion vials	Solution for infusion	Intravenous	Mitoxantrone hydrochloride	2.000mg/1.000ml	8010200	NA
3872641000033116	4488611000001109	Cisplatin 100mg/100ml solution for infusion vials	Cisplatin 100mg/100ml solution for infusion vials	Solution for infusion	Intravenous	Cisplatin	1.000mg/1.000ml	8010500	NA
3872941000033111	4488711000001100	Cisplatin 10mg/10ml solution for infusion vials	Cisplatin 10mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Cisplatin	1.000mg/1.000ml	8010500	NA
3872541000033117	4488811000001108	Cisplatin 50mg/50ml solution for infusion vials	Cisplatin 50mg/50ml solution for infusion vials	Solution for infusion	Intravenous	Cisplatin	1.000mg/1.000ml	8010500	NA
1073641000033118	4489611000001100	Pharmorubicin Rapid Dissolution 20mg powder for solution for injection vials (Pfizer Ltd)	Pharmorubicin Rapid Dissolution 20mg powder for solution for injection vials	Powder for solution for injection	Intravenous/ Intravesical	Epirubicin hydrochloride	20.000mg	NA	NA
1073741000033110	4494511000001102	Pharmorubicin Rapid Dissolution 50mg powder for solution for injection vials (Pfizer Ltd)	Pharmorubicin Rapid Dissolution 50mg powder for solution for injection vials	Powder for solution for injection	Intravesical/ Intravenous	Epirubicin hydrochloride	50.000mg	NA	NA
333041000033113	4496611000001107	Cosmegen Lyovac 500microgram powder for solution for injection vials (Recordati Rare Diseases UK Ltd)	Cosmegen Lyovac 500microgram powder for solution for injection vials	Powder for solution for injection	Intravenous	Dactinomycin	500.000microgram	8010200	NA
2907241000033111	4564711000001100	Rapamune 2mg tablets (Pfizer Ltd)	Rapamune 2mg tablets	Tablet	Oral	Sirolimus	2.000mg	8020200	NA
958341000033114	456811000001107	Neoral 100mg capsules (Novartis Pharmaceuticals UK Ltd)	Neoral 100mg capsules	Capsule	Oral	Ciclosporin	100.000mg	10010300/ 13050300	NA
485641000033118	4595211000001106	DTIC-Dome 200mg powder for solution for injection vials (Bayer Plc)	DTIC-Dome 200mg powder for solution for injection vials	Powder for solution for injection	Intravenous	Dacarbazine citrate	200.000mg	8010500	NA
2012241000033118	4619811000001101	Alkeran 50mg powder and solvent for solution for injection vials (Aspen Pharma Trading Ltd)	Alkeran 50mg powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Intravenous/ Regional perfusion	Melphalan hydrochloride	50.000mg	8010100	NA
825741000033114	4625511000001105	Leukeran 5mg tablets (GlaxoSmithKline UK Ltd)	Leukeran 5mg tablets	Tablet	Oral	Chlorambucil	5.000mg	NA	NA
1405941000033112	4626011000001106	Taxotere 20mg/0.5ml solution for infusion vials and diluent (Sanofi)	Taxotere 20mg/0.5ml solution for infusion vials and diluent	Solution for infusion	Intravenous	Docetaxel	40.000mg/1.000ml	8010500	NA
1404241000033119	4629111000001104	Taxol 30mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	Taxol 30mg/5ml solution for infusion vials	Solution for infusion	Intravenous	Paclitaxel	6.000mg/1.000ml	NA	NA
1753741000033111	4629411000001109	Taxol 100mg/16.7ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	Taxol 100mg/16.7ml solution for infusion vials	Solution for infusion	Intravenous	Paclitaxel	6.000mg/1.000ml	NA	NA
1406041000033119	4630011000001106	Taxotere 80mg/2ml solution for infusion vials and diluent (Sanofi)	Taxotere 80mg/2ml solution for infusion vials and diluent	Solution for infusion	Intravenous	Docetaxel	40.000mg/1.000ml	8010500	NA
474341000033119	4630811000001100	Docetaxel 20mg/0.5ml solution for infusion vials and diluent	Docetaxel 20mg/0.5ml solution for infusion vials and diluent	Solution for infusion	Intravenous	Docetaxel	40.000mg/1.000ml	8010500	NA
474441000033113	4630911000001105	Docetaxel 80mg/2ml solution for infusion vials and diluent	Docetaxel 80mg/2ml solution for infusion vials and diluent	Solution for infusion	Intravenous	Docetaxel	40.000mg/1.000ml	8010500	NA
969841000033115	4634911000001100	Nipent 10mg powder for solution for injection vials (Pfizer Ltd)	Nipent 10mg powder for solution for injection vials	Powder for solution for injection	Intravenous	Pentostatin	10.000mg	8010500	NA
1029541000033115	4638011000001108	Paclitaxel 30mg/5ml solution for infusion vials	Paclitaxel 30mg/5ml solution for infusion vials	Solution for infusion	Intravenous	Paclitaxel	6.000mg/1.000ml	8010500	NA
196041000033115	4639311000001100	Carboplatin 150mg/15ml solution for infusion vials	Carboplatin 150mg/15ml solution for infusion vials	Solution for infusion	Intravenous	Carboplatin	10.000mg/1.000ml	8010500	NA
196841000033110	4639411000001107	Carboplatin 450mg/45ml solution for infusion vials	Carboplatin 450mg/45ml solution for infusion vials	Solution for infusion	Intravenous	Carboplatin	10.000mg/1.000ml	8010500	NA
1035541000033115	4642211000001104	Paraplatin 50mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	Paraplatin 50mg/5ml solution for infusion vials	Solution for infusion	Intravenous	Carboplatin	10.000mg/1.000ml	NA	NA
248441000033116	4651711000001101	Chlorambucil 5mg tablets	Chlorambucil 5mg tablets	Tablet	Oral	Chlorambucil	5.000mg	NA	NA
196941000033119	4651811000001109	Carboplatin 50mg/5ml solution for infusion vials	Carboplatin 50mg/5ml solution for infusion vials	Solution for infusion	Intravenous	Carboplatin	10.000mg/1.000ml	8010500	NA
6138541000033119	4651911000001104	Carboplatin 600mg/60ml solution for infusion vials	Carboplatin 600mg/60ml solution for infusion vials	Solution for infusion	Intravenous	Carboplatin	10.000mg/1.000ml	8010500	NA
10388441000033112	4680811000001107	Bleo-Kyowa 15,000unit powder for solution for injection vials (Kyowa Kirin Ltd)	Bleo-Kyowa 15,000unit powder for solution for injection vials	Powder for solution for injection	Intrapleural/ Intramuscular/ Intraperitoneal/ Intraarterial/ Intravenous	Bleomycin sulfate	15000.000unit + 15000.000unit	8010200	NA
4452741000033118	4683611000001104	Doxorubicin 10mg/5ml solution for injection Cytosafe vials (Pfizer Ltd)	Doxorubicin 10mg/5ml solution for injection Cytosafe vials	Solution for injection	Intravenous	Doxorubicin hydrochloride	2.000mg/1.000ml	NA	NA
4452841000033111	4685211000001102	Doxorubicin 50mg/25ml solution for injection Cytosafe vials (Pfizer Ltd)	Doxorubicin 50mg/25ml solution for injection Cytosafe vials	Solution for injection	Intravenous	Doxorubicin hydrochloride	2.000mg/1.000ml	NA	NA
2589941000033118	4687011000001100	Doxorubicin Rapid Dissolution 10mg powder for solution for injection vials (Pfizer Ltd)	Doxorubicin Rapid Dissolution 10mg powder for solution for injection vials	Powder for solution for injection	Intravesical/ Intraarterial/ Intravenous	Doxorubicin hydrochloride	10.000mg	NA	NA
2590041000033111	4688911000001100	Doxorubicin Rapid Dissolution 50mg powder for solution for injection vials (Pfizer Ltd)	Doxorubicin Rapid Dissolution 50mg powder for solution for injection vials	Powder for solution for injection	Intraarterial/ Intravenous/ Intravesical	Doxorubicin hydrochloride	50.000mg	NA	NA
404541000033117	4690811000001106	DaunoXome 50mg/25ml concentrate for solution for infusion vials (Galen Ltd)	DaunoXome 50mg/25ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Daunorubicin hydrochloride citrate liposomal pegylated	2.000mg/1.000ml	8010200	NA
404641000033116	4694211000001102	Daunorubicin (liposomal) 50mg/25ml solution for infusion vials	Daunorubicin (liposomal) 50mg/25ml solution for infusion vials	Solution for infusion	Intravenous	Daunorubicin hydrochloride citrate liposomal pegylated	2.000mg/1.000ml	8010200	NA
152841000033117	4694311000001105	Bleomycin 15,000unit powder for solution for injection vials	Bleomycin 15,000unit powder for solution for injection vials	Powder for solution for injection	Intraarterial/ Intraperitoneal/ Intrapleural/ Subcutaneous/ Intramuscular/ Intratumoral/ Intravenous	Bleomycin sulfate	15000.000unit + 15000.000unit	8010200	NA
194941000033112	4696711000001100	Campto 100mg/5ml concentrate for solution for infusion vials (Pfizer Ltd)	Campto 100mg/5ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Irinotecan hydrochloride trihydrate	20.000mg/1.000ml	8010500	NA
2090041000033114	4699111000001109	Cytarabine 100mg/5ml solution for injection vials	Cytarabine 100mg/5ml solution for injection vials	Solution for injection	Intrathecal/ Subcutaneous/ Intravenous/ Intramuscular	Cytarabine	20.000mg/1.000ml	8010300	NA
2590241000033115	4700511000001101	Doxorubicin 50mg/25ml solution for injection vials	Doxorubicin 50mg/25ml solution for injection vials	Solution for injection	Intravenous/ Intravesical	Doxorubicin hydrochloride	2.000mg/1.000ml	8010200	NA
2590141000033110	4700611000001102	Doxorubicin 10mg/5ml solution for injection vials	Doxorubicin 10mg/5ml solution for injection vials	Solution for injection	Intravenous/ Intravesical	Doxorubicin hydrochloride	2.000mg/1.000ml	8010200	NA
3872441000033118	4701011000001100	Cisplatin 50mg powder for solution for infusion vials	Cisplatin 50mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Cisplatin	50.000mg	8010500	NA
12989941000033113	4747011000001100	Etoposide 200mg/10ml solution for infusion vials	Etoposide 200mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Etoposide	20.000mg/1.000ml	8010400	NA
2731841000033119	4748711000001102	Kineret 100mg/0.67ml solution for injection pre-filled syringes (Swedish Orphan Biovitrum Ltd)	Kineret 100mg/0.67ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Anakinra	150.000mg/1.000ml	10010300	NA
2731741000033112	4751711000001105	Anakinra 100mg/0.67ml solution for injection pre-filled syringes	Anakinra 100mg/0.67ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Anakinra	150.000mg/1.000ml	10010300	NA
822741000033117	4753111000001105	Leustat 10mg/10ml solution for infusion vials (Janssen-Cilag Ltd)	Leustat 10mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Cladribine	1.000mg/1.000ml	8010300	NA
630341000033113	4756511000001109	Gemzar 1g powder for solution for infusion vials (Eli Lilly and Company Ltd)	Gemzar 1g powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Gemcitabine hydrochloride	1.000gram	8010300	NA
535541000033117	4762811000001101	Erwinase 10,000unit powder for solution for injection vials (Jazz Pharmaceuticals UK)	Erwinase 10,000unit powder for solution for injection vials	Powder for solution for injection	Subcutaneous/ Intramuscular/ Intravenous	Crisantaspase	10000.000unit + 10000.000unit	8010500	NA
1073541000033119	4767011000001109	Pharmorubicin Rapid Dissolution 10mg powder for solution for injection vials (Pfizer Ltd)	Pharmorubicin Rapid Dissolution 10mg powder for solution for injection vials	Powder for solution for injection	Intravesical/ Intravenous	Epirubicin hydrochloride	10.000mg	NA	NA
