readcode,term,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode,cancer_site,bladder,other,oral,skin_non_mel,myeloma,brain,breast,cervix,colorectal,headandneck,kidney,leukemia,lung,lymphoma,melanoma,oesophagus,ovary,pancreas,prostate,stomach,testis,urinary,uterus
B61z4#,Hodgkin's disease NOS of lymph nodes of axilla and arm,826181000006113#,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb,B61z4,B61z400,93523009,154820019,NA,32,B61z400#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6161#,"Hodgkin's lymphocytic depletion of head, face and neck",826501000006111#,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck",B6161,B616100,188585003,289681013,NA,32,B616100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6101#,"Hodgkin's paragranuloma of lymph nodes of head, face, neck",826751000006118#,"Hodgkin's paragranuloma of lymph nodes of head, face, and neck",B6101,B610100,93542008,154855017,NA,32,B610100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6278#,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse),289812013#,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse),B6278,B627800,188679001,289812013,NA,32,B627800#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B627D#,Diffuse non-Hodgkin's centroblastic lymphoma,444799014#,Diffuse non-Hodgkin's centroblastic lymphoma,B627D,B627D00,302842009,444799014,NA,32,B627D00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj3.#,"[M]Hodgkin's disease, lymphocytic depletion NOS",215913019#,"Hodgkin lymphoma, lymphocyte depletion",BBj3,BBj3.00,112687003,199800013,NA,32,BBj3.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBjz.#,[M]Hodgkin's disease NOS,453326010#,[M]Hodgkin's disease NOS,BBjz,BBjz.00,128930002,207613010,NA,32,BBjz.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6273#,Diffuse non-Hodgkin's small cell (diffuse) lymphoma,289799010#,Diffuse non-Hodgkin's small cell (diffuse) lymphoma,B6273,B627300,188674006,289799010,NA,32,B627300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B611.#,Hodgkin's granuloma,2663476014#,Hodgkin's granuloma,B611,B611.00,118602004,2663476014,NA,32,B611.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B627B#,Other types of follicular non-Hodgkin's lymphoma,289813015#,Other types of follicular non-Hodgkin's lymphoma,B627B,B627B00,308121000,451429010,NA,32,B627B00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B627X#,"Diffuse non-Hodgkin's lymphoma, unspecified",621091000006113#,"Diffuse non-Hodgkin's lymphoma, unspecified",B627X,B627X00,109962001,174656018,NA,32,B627X00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBg..#,"[M]Lymphomas, NOS or diffuse",291887011#,"[M]Lymphomas, NOS or diffuse",BBg,BBg..00,414628006,2535396014,NA,32,BBg..00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6133#,"Hodgkin's, lymphocytic-histiocytic pred intra-abdominal node",826921000006112#,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes",B6133,B613300,93493001,154775019,NA,32,B613300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62y4#,Malignant lymphoma NOS of lymph nodes of axilla and arm,728781000006110#,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,B62y4,B62y400,93194002,154202018,NA,32,B62y400#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6124#,Hodgkin's sarcoma of lymph nodes of axilla and upper limb,289643015#,Hodgkin's sarcoma of lymph nodes of axilla and upper limb,B6124,B612400,188547001,289643015,NA,32,B612400#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62yz#,Malignant lymphoma NOS,289829011#,Malignant lymphoma NOS,B62yz,B62yz00,118600007,2663474012,NA,32,B62yz00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgM.#,"[M]Malignant lymphoma, small cleaved cell, diffuse",215912012#,"[M]Malignant lymphoma, small cleaved cell, diffuse",BBgM,BBgM.00,115244002,202936014,NA,32,BBgM.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBg4.#,"[M]Malignant lymphoma, stem cell type",311911000006116#,"[M]Malignant lymphoma, stem cell type",BBg4,BBg4.00,189962004,291893015,NA,32,BBg4.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6272#,Follicular non-Hodgkin's large cell lymphoma,414278016#,Follicular non-Hodgkin's large cell lymphoma,B6272,B627200,277641001,414278016,NA,32,B627200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBm9.#,[M] Monocytoid B-cell lymphoma,304151000006118#,Monocytoid B-cell lymphoma,BBm9,BBm9.00,128803008,207315010,NA,32,BBm9.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B621.#,Mycosis fungoides,2663191017#,Mycosis fungoides,B621,B621.00,118618005,2663191017,NA,32,B621.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B61..#,Hodgkin's disease,2663473018#,Hodgkin's disease,B61,B61..00,118599009,2663473018,NA,32,B61..00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B61..#,Hodgkin's disease,1815031000006110#,Hodgkin lymphoma,B61-1,B61..11,118599009,2663473018,NA,32,B61..11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBl0.#,[M]Mycosis fungoides,313311000006116#,[M]Mycosis fungoides,BBl0,BBl0.00,90120004,149378014,NA,32,BBl0.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62xX#,Oth and unspecif peripheral & cutaneous T-cell lymphomas,39671000006114#,Cutaneous/peripheral T-cell lymphoma,B62xX,B62xX00,277613000,414240018,NA,32,B62xX00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62y2#,Malignant lymphoma NOS of intrathoracic lymph nodes,289832014#,Malignant lymphoma of intrathoracic lymph nodes,B62y2,B62y200,93193008,154200014,NA,32,B62y200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6155#,Hodgkin's mixed cellularity of lymph nodes inguinal and leg,826581000006119#,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region and lower limb",B6155,B615500,188579005,289675017,NA,32,B615500#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBg8.#,"[M]Malignant lymphoma, immunoblastic type",1234197011#,"[M]Malignant lymphoma, immunoblastic type",BBg8,BBg8.00,450958009,2920534017,NA,32,BBg8.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBnz.#,[M]Plasma cell tumour NOS,291974016#,Plasma cell neoplasm (morphology),BBnz,BBnz.00,127580003,867011,NA,32,BBnz.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn2.#,[M]Plasmacytoma NOS,313001000006116#,[M]Monostotic myeloma,BBn2-1,BBn2.11,10639003,18480015,NA,32,BBn2.11#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn2.#,[M]Plasmacytoma NOS,316711000006113#,[M]Solitary myeloma,BBn2-2,BBn2.12,10639003,18480015,NA,32,BBn2.12#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn2.#,[M]Plasmacytoma NOS,315471000006118#,Plasmacytoma,BBn2,BBn2.00,10639003,18480015,NA,32,BBn2.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B630.#,Multiple myeloma,344819016#,Myelomatosis,B630-2,B630.12,109989006,344819016,NA,32,B630.12#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B630.#,Multiple myeloma,344818012#,Kahler's disease,B630-1,B630.11,109989006,344818012,NA,32,B630.11#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B630.#,Multiple myeloma,344820010#,Multiple myeloma,B630,B630.00,109989006,344820010,NA,32,B630.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn0.#,[M]Plasmacytic myeloma,313271000006116#,[M]Multiple myeloma,BBn0-1,BBn0.11,109989006,344820010,NA,32,BBn0.11#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn0.#,[M]Plasmacytic myeloma,313381000006111#,[M]Myeloma NOS,BBn0-2,BBn0.12,55921005,1231541019,NA,32,BBn0.12#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn0.#,[M]Plasmacytic myeloma,315461000006113#,[M]Plasmacytic myeloma,BBn0-4,BBn0.14,55921005,1231541019,NA,32,BBn0.14#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn0.#,[M]Plasmacytic myeloma,1231541019#,[M]Plasma cell myeloma,BBn0,BBn0.00,55921005,1231541019,NA,32,BBn0.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn0.#,[M]Plasmacytic myeloma,313391000006114#,[M]Myelomatosis,BBn0-3,BBn0.13,55921005,1231541019,NA,32,BBn0.13#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6303#,Lambda light chain myeloma,457317011#,Lambda light chain myeloma,B6303,B630300,313427003,457317011,NA,32,B630300#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63..#,Multiple myeloma and immunoproliferative neoplasms,695561000006118#,Multiple myeloma and immunoproliferative neoplasms,B63,B63..00,109989006,344820010,NA,32,B63..00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63..#,Multiple myeloma and immunoproliferative neoplasms,880801000006116#,Multiple myeloma etc.,B63-99,B63..99,109989006,8.80801E+14,NA,32,B63..99#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63z.#,Immunoproliferative neoplasm or myeloma NOS,880811000006118#,Immunoproliferative neopl. NOS,B63z-99,B63z.99,5.42621E+14,8.80811E+14,NA,32,B63z.99#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63z.#,Immunoproliferative neoplasm or myeloma NOS,289874016#,Immunoproliferative neoplasm or myeloma NOS,B63z,B63z.00,275524009,411516014,NA,32,B63z.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBm6.#,[M] Alpha heavy chain disease,291960011#,[M] Alpha heavy chain disease,BBm6,BBm6.00,6381009,11578015,NA,32,BBm6.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6302#,Plasmacytoma NOS,225051000006119#,Plasmacytoma,B6302,B630200,415112005,2534490012,NA,32,B630200#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBmK.#,[M]Waldenstrom's macroglobulinaemia,318171000006118#,Waldenstrom's macroglobulinaemia,BBmK,BBmK.00,35562000,197158017,NA,32,BBmK.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B936.#,Myeloma - solitary,678881000006114#,Neoplasm of uncertain behaviour of plasma cells,B936,B936.00,277577000,414174013,NA,32,B936.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B936.#,Myeloma - solitary,683191000006119#,Myeloma - solitary,B936-1,B936.11,415112005,2534490012,NA,32,B936.11#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B936.#,Myeloma - solitary,451430017#,Plasmacytoma NOS,B936-2,B936.12,415112005,2534490012,NA,32,B936.12#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn3.#,"[M]Plasma cell tumour, malignant",315441000006114#,"[M]Plasma cell tumour, malignant",BBn3,BBn3.00,399456004,1778874018,NA,32,BBn3.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6301#,Solitary myeloma,139571000006117#,Solitary myeloma,B6301,B630100,415112005,2534490012,NA,32,B630100#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBn..#,[M]Plasma cell tumours,291969012#,[M]Plasma cell tumours,BBn,BBn..00,127580003,867011,NA,32,BBn..00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBmC.#,[M] T-gamma lymphoproliferative disease,1231413015#,[M] T-gamma lymphoproliferative disease,BBmC,BBmC.00,55081009,1231413015,NA,32,BBmC.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBmE.#,[M] Gamma heavy chain disease,291962015#,[M] Gamma heavy chain disease,BBmE,BBmE.00,6381009,11578015,NA,32,BBmE.00#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6300#,"Malignant plasma cell neoplasm, extramedullary plasmacytoma",2532159017#,Extramedullary plasmacytoma,B6300-1,B630011,188718006,2532159017,NA,32,B630011#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6300#,"Malignant plasma cell neoplasm, extramedullary plasmacytoma",289867014#,"Malignant plasma cell neoplasm, extramedullary plasmacytoma",B6300,B630000,188718006,289867014,NA,32,B630000#,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6014#,Lymphosarcoma of lymph nodes of axilla and upper limb,289596018#,Lymphosarcoma of lymph nodes of axilla and upper limb,B6014,B601400,188503007,289596018,NA,32,B601400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6016#,Lymphosarcoma of intrapelvic lymph nodes,289598017#,Lymphosarcoma of intrapelvic lymph nodes,B6016,B601600,188505000,289598017,NA,32,B601600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6020#,Burkitt's lymphoma of unspecified site,289602015#,Burkitt's lymphoma of unspecified site,B6020,B602000,118617000,177036013,NA,32,B602000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6024#,Burkitt's lymphoma of lymph nodes of axilla and upper limb,289606017#,Burkitt's lymphoma of lymph nodes of axilla and upper limb,B6024,B602400,188513004,289606017,NA,32,B602400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6026#,Burkitt's lymphoma of intrapelvic lymph nodes,289608016#,Burkitt's lymphoma of intrapelvic lymph nodes,B6026,B602600,188515006,289608016,NA,32,B602600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6027#,Burkitt's lymphoma of spleen,289610019#,Burkitt's lymphoma of spleen,B6027,B602700,188516007,289610019,NA,32,B602700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6028#,Burkitt's lymphoma of lymph nodes of multiple sites,289611015#,Burkitt's lymphoma of lymph nodes of multiple sites,B6028,B602800,188517003,289611015,NA,32,B602800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6100#,Hodgkin's paragranuloma of unspecified site,289616013#,Hodgkin's paragranuloma of unspecified site,B6100,B610000,118605002,177024019,NA,32,B610000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6102#,Hodgkin's paragranuloma of intrathoracic lymph nodes,289618014#,Hodgkin's paragranuloma of intrathoracic lymph nodes,B6102,B610200,188524002,289618014,NA,32,B610200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6104#,Hodgkin's paragranuloma of lymph nodes of axilla and upper limb,826741000006115#,Hodgkin's paragranuloma of lymph nodes of axilla and upper limb,B6104,B610400,93541001,154853012,NA,32,B610400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6105#,Hodgkin's paragranuloma of lymph nodes of inguinal region and lower limb,826691000006117#,Hodgkin's paragranuloma of lymph nodes of inguinal region and lower limb,B6105,B610500,93543003,154857013,NA,32,B610500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6106#,Hodgkin's paragranuloma of intrapelvic lymph nodes,289624015#,Hodgkin's paragranuloma of intrapelvic lymph nodes,B6106,B610600,188529007,289624015,NA,32,B610600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6107#,Hodgkin's paragranuloma of spleen,154859011#,Hodgkin's paragranuloma of spleen,B6107,B610700,93545005,154859011,NA,32,B610700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6108#,Hodgkin's paragranuloma of lymph nodes of multiple sites,289626018#,Hodgkin's paragranuloma of lymph nodes of multiple sites,B6108,B610800,188531003,289626018,NA,32,B610800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B610z#,Hodgkin's paragranuloma NOS,289627010#,Hodgkin's paragranuloma NOS,B610z,B610z00,118605002,177024019,NA,32,B610z00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6110#,Hodgkin's granuloma of unspecified site,289628017#,Hodgkin's granuloma of unspecified site,B6110,B611000,118602004,177021010,NA,32,B611000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6112#,Hodgkin's granuloma of intrathoracic lymph nodes,154838016#,Hodgkin's granuloma of intrathoracic lymph nodes,B6112,B611200,93531004,154838016,NA,32,B611200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6113#,Hodgkin's granuloma of intra-abdominal lymph nodes,289632011#,Hodgkin's granuloma of intra-abdominal lymph nodes,B6113,B611300,188536008,289632011,NA,32,B611300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6114#,Hodgkin's granuloma of lymph nodes of axilla and upper limb,289633018#,Hodgkin's granuloma of lymph nodes of axilla and upper limb,B6114,B611400,188537004,289633018,NA,32,B611400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6115#,Hodgkin's granuloma of lymph nodes of inguinal region and lower limb,826361000006117#,Hodgkin's granuloma of lymph nodes of inguinal region and lower limb,B6115,B611500,188538009,289634012,NA,32,B611500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6116#,Hodgkin's granuloma of intrapelvic lymph nodes,154837014#,Hodgkin's granuloma of intrapelvic lymph nodes,B6116,B611600,93530003,154837014,NA,32,B611600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6117#,Hodgkin's granuloma of spleen,154846015#,Hodgkin's granuloma of spleen,B6117,B611700,93536009,154846015,NA,32,B611700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6118#,Hodgkin's granuloma of lymph nodes of multiple sites,289637017#,Hodgkin's granuloma of lymph nodes of multiple sites,B6118,B611800,188541000,289637017,NA,32,B611800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B611z#,Hodgkin's granuloma NOS,289638010#,Hodgkin's granuloma NOS,B611z,B611z00,118602004,177021010,NA,32,B611z00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6120#,Hodgkin's sarcoma of unspecified site,289639019#,Hodgkin's sarcoma of unspecified site,B6120,B612000,118606001,177025018,NA,32,B612000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6121#,"Hodgkin's sarcoma of lymph nodes of head, face and neck",289640017#,"Hodgkin's sarcoma of lymph nodes of head, face and neck",B6121,B612100,188544008,289640017,NA,32,B612100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6122#,Hodgkin's sarcoma of intrathoracic lymph nodes,154864010#,Hodgkin's sarcoma of intrathoracic lymph nodes,B6122,B612200,93549004,154864010,NA,32,B612200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6123#,Hodgkin's sarcoma of intra-abdominal lymph nodes,154862014#,Hodgkin's sarcoma of intra-abdominal lymph nodes,B6123,B612300,93547002,154862014,NA,32,B612300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6125#,Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb,826861000006114#,Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb,B6125,B612500,188548006,289644014,NA,32,B612500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6126#,Hodgkin's sarcoma of intrapelvic lymph nodes,154863016#,Hodgkin's sarcoma of intrapelvic lymph nodes,B6126,B612600,93548007,154863016,NA,32,B612600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6127#,Hodgkin's sarcoma of spleen,154872012#,Hodgkin's sarcoma of spleen,B6127,B612700,93554008,154872012,NA,32,B612700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6128#,Hodgkin's sarcoma of lymph nodes of multiple sites,289647019#,Hodgkin's sarcoma of lymph nodes of multiple sites,B6128,B612800,188551004,289647019,NA,32,B612800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B612z#,Hodgkin's sarcoma NOS,289648012#,Hodgkin's sarcoma NOS,B612z,B612z00,118606001,177025018,NA,32,B612z00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6134#,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb",826901000006119#,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb",B6134,B613400,188558005,289654013,NA,32,B613400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6145#,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb",826621000006119#,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb",B6145,B614500,188569008,289665015,NA,32,B614500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6146#,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes",826641000006114#,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes",B6146,B614600,188570009,289666019,NA,32,B614600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6153#,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes",826541000006113#,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes",B6153,B615300,188577007,289673012,NA,32,B615300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6154#,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb",826591000006116#,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb",B6154,B615400,188578002,289674018,NA,32,B615400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6156#,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes",826551000006110#,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes",B6156,B615600,188580008,289676016,NA,32,B615600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6157#,"Hodgkin's disease, mixed cellularity of spleen",154798010#,"Hodgkin's disease, mixed cellularity of spleen",B6157,B615700,93509007,154798010,NA,32,B615700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
