readcode,term,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode,cancer_site,bladder,other,oral,skin_non_mel,myeloma,brain,breast,cervix,colorectal,headandneck,kidney,leukemia,lung,lymphoma,melanoma,oesophagus,ovary,pancreas,prostate,stomach,testis,urinary,uterus
X78cT#,Medullary thyroid carcinoma,NA#,NA,NA,NA,NA,NA,NA,NA,X78cT#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78e6#,Malignant tumour of spleen,NA#,NA,NA,NA,NA,NA,NA,NA,X78e6#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eE#,Malignant tumour of head and neck,NA#,NA,NA,NA,NA,NA,NA,NA,X78eE#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eg#,Carcinoma of genitourinary organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78eg#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eH#,Malignant tumour of face,NA#,NA,NA,NA,NA,NA,NA,NA,X78eH#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eh#,Sarcoma of bone and connective tissue,NA#,NA,NA,NA,NA,NA,NA,NA,X78eh#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78ei#,"Carcinoma of bone, connective tissue, skin and breast",NA#,NA,NA,NA,NA,NA,NA,NA,X78ei#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eL#,Malignant tumour of axilla,NA#,NA,NA,NA,NA,NA,NA,NA,X78eL#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78es#,Malignant tumour of oral cavity,NA#,NA,NA,NA,NA,NA,NA,NA,X78es#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eV#,Malignant tumour of upper limb,NA#,NA,NA,NA,NA,NA,NA,NA,X78eV#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78eY#,Malignant tumour of lower limb,NA#,NA,NA,NA,NA,NA,NA,NA,X78eY#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78fC#,Malignant tumour of salivary gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78fC#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78fH#,"Malignant tumour of ear, nose and throat",NA#,NA,NA,NA,NA,NA,NA,NA,X78fH#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78fI#,Malignant tumour of nasal cavity and nasopharynx,NA#,NA,NA,NA,NA,NA,NA,NA,X78fI#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78fK#,Malignant tumour of lateral nasal wall,NA#,NA,NA,NA,NA,NA,NA,NA,X78fK#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78fN#,Malignant tumour of nasal sinuses,NA#,NA,NA,NA,NA,NA,NA,NA,X78fN#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78fO#,Malignant tumour of pharynx,NA#,NA,NA,NA,NA,NA,NA,NA,X78fO#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78g0#,Carcinoma of respiratory tract and intrathoracic organs,NA#,NA,NA,NA,NA,NA,NA,NA,X78g0#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78g1#,Malignant tumour of digestive organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78g1#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78g2#,"Malignant tumour of oesophagus, stomach and duodenum",NA#,NA,NA,NA,NA,NA,NA,NA,X78g2#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78g3#,Carcinoma of oesophagus,NA#,NA,NA,NA,NA,NA,NA,NA,X78g3#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gA#,Carcinoma of stomach,NA#,NA,NA,NA,NA,NA,NA,NA,X78gA#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78ga#,Carcinoma common bile duct,NA#,NA,NA,NA,NA,NA,NA,NA,X78ga#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gb#,Malignant polyp of biliary tract,NA#,NA,NA,NA,NA,NA,NA,NA,X78gb#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gc#,Malignant tumour of exocrine pancreas,NA#,NA,NA,NA,NA,NA,NA,NA,X78gc#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gd#,Carcinoma of pancreas,NA#,NA,NA,NA,NA,NA,NA,NA,X78gd#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gK#,Malignant tumour of intestine,NA#,NA,NA,NA,NA,NA,NA,NA,X78gK#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gL#,Malignant tumour of small intestine,NA#,NA,NA,NA,NA,NA,NA,NA,X78gL#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gM#,Carcinoma of caecum,NA#,NA,NA,NA,NA,NA,NA,NA,X78gM#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gN#,Malignant tumour of large intestine,NA#,NA,NA,NA,NA,NA,NA,NA,X78gN#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gO#,Adenocarcinoma of colon,NA#,NA,NA,NA,NA,NA,NA,NA,X78gO#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gp#,Malignant neoplasm of carpal bones,NA#,NA,NA,NA,NA,NA,NA,NA,X78gp#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gQ#,Malignant tumour of anus and anal canal,NA#,NA,NA,NA,NA,NA,NA,NA,X78gQ#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gq#,Malignant neoplasm of metacarpal bones,NA#,NA,NA,NA,NA,NA,NA,NA,X78gq#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gr#,Malignant neoplasm of metacarpal bones of foot,NA#,NA,NA,NA,NA,NA,NA,NA,X78gr#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gS#,Squamous cell carcinoma of anal margin,NA#,NA,NA,NA,NA,NA,NA,NA,X78gS#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78gY#,Carcinoma gallbladder,NA#,NA,NA,NA,NA,NA,NA,NA,X78gY#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78h0#,Malignant tumour of epidermal appendage,NA#,NA,NA,NA,NA,NA,NA,NA,X78h0#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78h1#,Malignant neoplasm of sebaceous gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78h1#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78h7#,Malignant neoplasm of sweat gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78h7#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Hf#,Malignant tumour of anterior two-thirds of tongue - lateral margin,NA#,NA,NA,NA,NA,NA,NA,NA,X78Hf#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Hj#,Malignant tumour of tip of tongue,NA#,NA,NA,NA,NA,NA,NA,NA,X78Hj#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Hp#,Carcinoma of fraenum linguae,NA#,NA,NA,NA,NA,NA,NA,NA,X78Hp#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78hq#,Malignant tumour of mesothelial and soft tissue,NA#,NA,NA,NA,NA,NA,NA,NA,X78hq#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78hS#,Malignant tumour of dermis,NA#,NA,NA,NA,NA,NA,NA,NA,X78hS#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Hz#,Carcinoma of lingual tonsil,NA#,NA,NA,NA,NA,NA,NA,NA,X78Hz#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78i1#,Malignant tumour of soft tissue of upper limb,NA#,NA,NA,NA,NA,NA,NA,NA,X78i1#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78i2#,Malignant tumour of soft tissue of lower limb,NA#,NA,NA,NA,NA,NA,NA,NA,X78i2#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78I5#,Carcinoma of upper gum,NA#,NA,NA,NA,NA,NA,NA,NA,X78I5#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78IA#,Carcinoma of lower gum,NA#,NA,NA,NA,NA,NA,NA,NA,X78IA#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Ib#,Carcinoma of uvula,NA#,NA,NA,NA,NA,NA,NA,NA,X78Ib#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78iC#,Malignant tumour of female genital organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78iC#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78id#,Malignant tumour of male genital organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78id#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78if#,Malignant tumour of penis,NA#,NA,NA,NA,NA,NA,NA,NA,X78if#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78IG#,Carcinoma of anterior part of floor of mouth,NA#,NA,NA,NA,NA,NA,NA,NA,X78IG#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Ig#,Squamous cell carcinoma of buccal mucosa,NA#,NA,NA,NA,NA,NA,NA,NA,X78Ig#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78IL#,Carcinoma of lateral part of floor of mouth,NA#,NA,NA,NA,NA,NA,NA,NA,X78IL#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78In#,Carcinoma of upper buccal sulcus,NA#,NA,NA,NA,NA,NA,NA,NA,X78In#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78IR#,Carcinoma of hard palate,NA#,NA,NA,NA,NA,NA,NA,NA,X78IR#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Is#,Carcinoma of lower buccal sulcus,NA#,NA,NA,NA,NA,NA,NA,NA,X78Is#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78it#,Malignant tumour of urinary tract,NA#,NA,NA,NA,NA,NA,NA,NA,X78it#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78iu#,Malignant tumour of kidney,NA#,NA,NA,NA,NA,NA,NA,NA,X78iu#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78IW#,Carcinoma of soft palate,NA#,NA,NA,NA,NA,NA,NA,NA,X78IW#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Iy#,Carcinoma of upper labial sulcus,NA#,NA,NA,NA,NA,NA,NA,NA,X78Iy#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78j1#,Carcinoma of bladder,NA#,NA,NA,NA,NA,NA,NA,NA,X78j1#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78j2#,Transitional cell carcinoma of bladder,NA#,NA,NA,NA,NA,NA,NA,NA,X78j2#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78J3#,Carcinoma of lower labial sulcus,NA#,NA,NA,NA,NA,NA,NA,NA,X78J3#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78j3#,Adenocarcinoma of bladder,NA#,NA,NA,NA,NA,NA,NA,NA,X78j3#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78j4#,Squamous cell carcinoma of bladder,NA#,NA,NA,NA,NA,NA,NA,NA,X78j4#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78j7#,Malignant tumour of nervous system,NA#,NA,NA,NA,NA,NA,NA,NA,X78j7#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78J8#,Carcinoma of retromolar area,NA#,NA,NA,NA,NA,NA,NA,NA,X78J8#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78JC#,Malignant tumour of anterior pillar of fauces,NA#,NA,NA,NA,NA,NA,NA,NA,X78JC#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78jJ#,Malignant tumour of pituitary and hypothalamus,NA#,NA,NA,NA,NA,NA,NA,NA,X78jJ#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78JJ#,Carcinoma of parotid gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78JJ#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78JO#,Carcinoma of submandibular gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78JO#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Jp#,Malignant tumour of nasal skeleton,NA#,NA,NA,NA,NA,NA,NA,NA,X78Jp#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78JS#,Carcinoma of sublingual gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78JS#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Jt#,Malignant tumour of inferior turbinate,NA#,NA,NA,NA,NA,NA,NA,NA,X78Jt#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78JV#,Malignant tumour of minor salivary gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78JV#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78Jw#,Malignant tumour of middle turbinate,NA#,NA,NA,NA,NA,NA,NA,NA,X78Jw#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78jy#,Malignant tumour of endocrine gland,NA#,NA,NA,NA,NA,NA,NA,NA,X78jy#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kb#,Metastasis to gastrointestinal tract,NA#,NA,NA,NA,NA,NA,NA,NA,X78kb#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kc#,Metastasis to small intestine,NA#,NA,NA,NA,NA,NA,NA,NA,X78kc#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kd#,Metastasis to pancreas,NA#,NA,NA,NA,NA,NA,NA,NA,X78kd#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78ke#,Metastasis to spleen,NA#,NA,NA,NA,NA,NA,NA,NA,X78ke#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kf#,Metastasis to bone marrow,NA#,NA,NA,NA,NA,NA,NA,NA,X78kf#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kg#,Metastasis to soft tissue,NA#,NA,NA,NA,NA,NA,NA,NA,X78kg#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kh#,Malignant infiltration of muscle,NA#,NA,NA,NA,NA,NA,NA,NA,X78kh#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kk#,Carcinomatosis of peritoneal cavity,NA#,NA,NA,NA,NA,NA,NA,NA,X78kk#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kl#,Metastasis to omentum,NA#,NA,NA,NA,NA,NA,NA,NA,X78kl#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kn#,Metastasis to female genital organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78kn#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kp#,Metastasis to male genital organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78kp#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kq#,Metastasis to scrotum,NA#,NA,NA,NA,NA,NA,NA,NA,X78kq#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kr#,Metastasis to spermatic cord,NA#,NA,NA,NA,NA,NA,NA,NA,X78kr#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78ks#,Metastasis to urinary tract,NA#,NA,NA,NA,NA,NA,NA,NA,X78ks#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kS#,Secondary carcinoma of respiratory and/or digestive systems,NA#,NA,NA,NA,NA,NA,NA,NA,X78kS#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kT#,Metastasis to respiratory and intrathoracic organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78kT#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kU#,Metastasis to trachea,NA#,NA,NA,NA,NA,NA,NA,NA,X78kU#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kV#,Metastasis to bronchus,NA#,NA,NA,NA,NA,NA,NA,NA,X78kV#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kv#,Metastasis to renal pelvis,NA#,NA,NA,NA,NA,NA,NA,NA,X78kv#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kw#,Metastasis to nervous system and eye,NA#,NA,NA,NA,NA,NA,NA,NA,X78kw#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kx#,Metastasis to nervous system,NA#,NA,NA,NA,NA,NA,NA,NA,X78kx#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78ky#,Metastasis to pituitary,NA#,NA,NA,NA,NA,NA,NA,NA,X78ky#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kZ#,Metastasis to heart,NA#,NA,NA,NA,NA,NA,NA,NA,X78kZ#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78kz#,Metastasis to optic nerve,NA#,NA,NA,NA,NA,NA,NA,NA,X78kz#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78l1#,Metastasis to eye,NA#,NA,NA,NA,NA,NA,NA,NA,X78l1#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78l2#,Metastasis to orbit,NA#,NA,NA,NA,NA,NA,NA,NA,X78l2#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78l3#,Metastasis to choroid,NA#,NA,NA,NA,NA,NA,NA,NA,X78l3#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78l4#,Metastasis to endocrine organ,NA#,NA,NA,NA,NA,NA,NA,NA,X78l4#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78l5#,Metastasis to thyroid,NA#,NA,NA,NA,NA,NA,NA,NA,X78l5#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X78LA#,Malignant tumour of inferior surface of soft palate,NA#,NA,NA,NA,NA,NA,NA,NA,X78LA#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
